admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ar,admin3AltName2_ar,admin2Name_en,admin2Name_ar,admin2Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
,محلة البرج,EG160505,,,,,,El Mahalla El Kobra 1,قسم أول المحلة الكبرى,EG1605,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ناصر,EG160506,,,,,,El Mahalla El Kobra 1,قسم أول المحلة الكبرى,EG1605,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,احمد المنسي,EG160601,,,,,,El Mahalla El Kobra 2,قسم ثان المحلة الكبرى,EG1606,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,امام الحسيني,EG160602,,,,,,El Mahalla El Kobra 2,قسم ثان المحلة الكبرى,EG1606,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,حبيب السخاوي,EG160603,,,,,,El Mahalla El Kobra 2,قسم ثان المحلة الكبرى,EG1606,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,محمد حسين السحلي,EG160604,,,,,,El Mahalla El Kobra 2,قسم ثان المحلة الكبرى,EG1606,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مصطفي مصطفي الاجرودي,EG160605,,,,,,El Mahalla El Kobra 2,قسم ثان المحلة الكبرى,EG1606,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أبو النجاه,EG160701,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الأنشا,EG160702,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البناوان,EG160703,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحوامدية الجديدة,EG160704,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الجابرية,EG160705,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الدواخلية,EG160706,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السجاعية,EG160707,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشهيدي,EG160708,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العامرية,EG160709,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العتمانية,EG160710,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,القراطية,EG160711,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,القصرية,EG160712,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الكمالية,EG160713,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المعتمدية,EG160714,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الهياتم,EG160715,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بشبيش,EG160716,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بطينة,EG160717,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بلقينا,EG160718,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دخميس,EG160719,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دمتنو,EG160720,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دمرو خمارة,EG160721,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دنوشر,EG160722,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ديرب هاشم,EG160723,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سامول,EG160724,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سنبارة,EG160725,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سندسيس,EG160726,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شبرا بابل,EG160727,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شبرا ملكان,EG160728,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شبرا نبات,EG160729,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,صفط تراب,EG160730,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,طرينة,EG160731,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,طنبارة,EG160732,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عطاف,EG160733,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر البسطويسي,EG160734,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الجنينة القبلي,EG160735,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر العبايدة,EG160736,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر حجازي,EG160737,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر دخميس,EG160738,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر دمنتو,EG160739,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر دمرو,EG160740,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر فيالة,EG160741,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر قريطنة,EG160742,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,لابشيط,EG160743,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,لومانا الجديدة,EG160744,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,محلة أبو علي القنطرة,EG160745,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,محلة القصب,EG160746,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,محلة حسن,EG160747,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشية الأمراء,EG160748,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشية الأوقاف,EG160749,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشية طنبارة,EG160750,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منية شنتنا عياش,EG160751,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت السراج,EG160752,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت الليت هاشم,EG160753,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نمرة البصل,EG160754,,,,,,El Mahalla El Kobra,مركز المحله الكبرى,EG1607,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مدينة بسيون,EG160801,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحداد,EG160802,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الفرستق,EG160803,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,القضابة,EG160804,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بار الحمام,EG160805,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جناج,EG160806,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,حصة أبيار,EG160807,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سلامون الغبار,EG160808,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شبراتنا,EG160809,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شبراطو,EG160810,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شفا وقرون,EG160811,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,صا الحجر,EG160812,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,قرنشو,EG160813,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كتامة الغابة,EG160814,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الحمام,EG160815,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الدوار,EG160816,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر المنشي أبو حمر,EG160817,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر سالم الهباب,EG160818,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر سليمان,EG160819,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر نصير,EG160820,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كنيسة شبراطو ,EG160821,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوم النجار,EG160822,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,محلة اللبن,EG160823,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مشال,EG160824,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشأة اليعقوبية,EG160825,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشأة بسيون,EG160826,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت الخير,EG160827,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت شريف,EG160828,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نجريج,EG160829,,,,,,Basyun,مركز بسيون,EG1608,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مدينة زفتى,EG160901,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الرياض,EG160902,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السملاوية,EG160903,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الضبابشة,EG160904,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العايشة,EG160905,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الغريب,EG160906,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,تفهنا العزب,EG160907,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,حانوت,EG160908,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,حنون,EG160909,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دمنهور الوحش,EG160910,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دهتورة,EG160911,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سنباط وحصتها,EG160912,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سنبو ومنشأة الصباحي,EG160913,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سند بسط,EG160914,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شبرا اليمن,EG160915,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شبرا ملس,EG160916,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شرشابة,EG160917,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ششتا,EG160918,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,فرسيس,EG160919,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر أبري,EG160920,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر اسماعيل,EG160921,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الجزيرة,EG160922,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الجنيدي,EG160923,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الدغايدة,EG160924,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الديب,EG160925,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الزيتون,EG160926,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر السحيمية,EG160927,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر السنادية,EG160928,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الصارم القبلي,EG160929,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر العرب,EG160930,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر حانوت البحري,EG160931,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر حانوت القبلي ,EG160932,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر حسين,EG160933,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر دمنهور القديم,EG160934,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر سنباط,EG160935,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر سنبو,EG160936,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر شاهين,EG160937,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر شبرا اليمن,EG160938,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر شبرا قلوج,EG160939,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر ششتا,EG160940,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر شمارة,EG160941,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر عبد الرحمن,EG160942,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر غازي,EG160943,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر فرسيس,EG160944,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر ميت الحارون,EG160945,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر نواي,EG160946,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مسجد وصيف,EG160947,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشأة حاتم,EG160948,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشأة حسن,EG160949,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت البز,EG160950,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت الحارون,EG160951,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت الرخا,EG160952,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت المباشرين,EG160953,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت المخلص,EG160954,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نهطاي,EG160955,,,,,,Zifta,مركز زفتى,EG1609,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مدينة سمنود,EG161001,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أبو صيرينا,EG161002,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الراهبين,EG161003,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العزيزية,EG161004,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الناصرية,EG161005,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الناوية,EG161006,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بنا أبو صير,EG161007,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بهبيت الحجارة,EG161008,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,طليمة,EG161009,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر التعبانية,EG161010,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الشراقوة,EG161011,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الصارم البحري,EG161012,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر العزيزية,EG161013,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر حسان,EG161014,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مجول,EG161015,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,محلة خلف,EG161016,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,محلة زياد,EG161017,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشأة نظيف,EG161018,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ميت بدر حلاوة,EG161019,,,,,,Samannud,مركز سمنود,EG1610,Gharbia,الغربية,EG16,Egypt,مِصر,EG,2006-01-01,2017-04-21,
