qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:484:2:20386,20386,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20386,Santa Cruz Zenzontepec,MX20386,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20387,20387,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20387,Santa Gertrudis,MX20387,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20388,20388,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20388,Santa Inés del Monte,MX20388,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20389,20389,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20389,Santa Inés Yatzeche,MX20389,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20390,20390,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20390,Santa Lucía del Camino,MX20390,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20391,20391,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20391,Santa Lucía Miahuatlán,MX20391,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20392,20392,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20392,Santa Lucía Monteverde,MX20392,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20393,20393,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20393,Santa Lucía Ocotlán,MX20393,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20394,20394,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20394,Santa María Alotepec,MX20394,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20395,20395,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20395,Santa María Apazco,MX20395,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20396,20396,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20396,Santa María la Asunción,MX20396,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20397,20397,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20397,Heroica Ciudad de Tlaxiaco,MX20397,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20398,20398,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20398,Ayoquezco de Aldama,MX20398,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20399,20399,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20399,Santa María Atzompa,MX20399,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20400,20400,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20400,Santa María Camotlán,MX20400,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20401,20401,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20401,Santa María Colotepec,MX20401,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20402,20402,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20402,Santa María Cortijo,MX20402,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20403,20403,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20403,Santa María Coyotepec,MX20403,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20404,20404,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20404,Santa María Chachoápam,MX20404,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20405,20405,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20405,Villa de Chilapa de Díaz,MX20405,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20406,20406,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20406,Santa María Chilchotla,MX20406,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20407,20407,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20407,Santa María Chimalapa,MX20407,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20408,20408,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20408,Santa María del Rosario,MX20408,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20409,20409,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20409,Santa María del Tule,MX20409,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20410,20410,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20410,Santa María Ecatepec,MX20410,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20411,20411,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20411,Santa María Guelacé,MX20411,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20412,20412,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20412,Santa María Guienagati,MX20412,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20413,20413,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20413,Santa María Huatulco,MX20413,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20414,20414,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20414,Santa María Huazolotitlán,MX20414,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20415,20415,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20415,Santa María Ipalapa,MX20415,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20416,20416,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20416,Santa María Ixcatlán,MX20416,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20417,20417,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20417,Santa María Jacatepec,MX20417,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20418,20418,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20418,Santa María Jalapa del Marqués,MX20418,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20419,20419,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20419,Santa María Jaltianguis,MX20419,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20420,20420,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20420,Santa María Lachixío,MX20420,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20421,20421,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20421,Santa María Mixtequilla,MX20421,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20422,20422,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20422,Santa María Nativitas,MX20422,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20423,20423,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20423,Santa María Nduayaco,MX20423,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20424,20424,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20424,Santa María Ozolotepec,MX20424,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20425,20425,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20425,Santa María Pápalo,MX20425,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20426,20426,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20426,Santa María Peñoles,MX20426,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20427,20427,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20427,Santa María Petapa,MX20427,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20428,20428,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20428,Santa María Quiegolani,MX20428,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20429,20429,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20429,Santa María Sola,MX20429,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20430,20430,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20430,Santa María Tataltepec,MX20430,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20431,20431,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20431,Santa María Tecomavaca,MX20431,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20432,20432,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20432,Santa María Temaxcalapa,MX20432,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20433,20433,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20433,Santa María Temaxcaltepec,MX20433,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20434,20434,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20434,Santa María Teopoxco,MX20434,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20435,20435,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20435,Santa María Tepantlali,MX20435,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20436,20436,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20436,Santa María Texcatitlán,MX20436,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20437,20437,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20437,Santa María Tlahuitoltepec,MX20437,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20438,20438,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20438,Santa María Tlalixtac,MX20438,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20439,20439,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20439,Santa María Tonameca,MX20439,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20440,20440,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20440,Santa María Totolapilla,MX20440,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20441,20441,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20441,Santa María Xadani,MX20441,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20442,20442,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20442,Santa María Yalina,MX20442,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20443,20443,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20443,Santa María Yavesía,MX20443,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20444,20444,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20444,Santa María Yolotepec,MX20444,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20445,20445,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20445,Santa María Yosoyúa,MX20445,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20446,20446,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20446,Santa María Yucuhiti,MX20446,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20447,20447,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20447,Santa María Zacatepec,MX20447,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20448,20448,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20448,Santa María Zaniza,MX20448,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20449,20449,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20449,Santa María Zoquitlán,MX20449,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20450,20450,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20450,Santiago Amoltepec,MX20450,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20451,20451,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20451,Santiago Apoala,MX20451,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20452,20452,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20452,Santiago Apóstol,MX20452,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20453,20453,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20453,Santiago Astata,MX20453,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20454,20454,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20454,Santiago Atitlán,MX20454,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20455,20455,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20455,Santiago Ayuquililla,MX20455,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20456,20456,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20456,Santiago Cacaloxtepec,MX20456,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20457,20457,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20457,Santiago Camotlán,MX20457,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20458,20458,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20458,Santiago Comaltepec,MX20458,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20459,20459,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20459,Santiago Chazumba,MX20459,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20460,20460,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20460,Santiago Choápam,MX20460,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20461,20461,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20461,Santiago del Río,MX20461,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20462,20462,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20462,Santiago Huajolotitlán,MX20462,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20463,20463,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20463,Santiago Huauclilla,MX20463,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20464,20464,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20464,Santiago Ihuitlán Plumas,MX20464,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20465,20465,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20465,Santiago Ixcuintepec,MX20465,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20466,20466,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20466,Santiago Ixtayutla,MX20466,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20467,20467,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20467,Santiago Jamiltepec,MX20467,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20468,20468,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20468,Santiago Jocotepec,MX20468,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20469,20469,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20469,Santiago Juxtlahuaca,MX20469,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20470,20470,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20470,Santiago Lachiguiri,MX20470,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20471,20471,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20471,Santiago Lalopa,MX20471,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20472,20472,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20472,Santiago Laollaga,MX20472,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20473,20473,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20473,Santiago Laxopa,MX20473,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20474,20474,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20474,Santiago Llano Grande,MX20474,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20475,20475,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20475,Santiago Matatlán,MX20475,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20476,20476,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20476,Santiago Miltepec,MX20476,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20477,20477,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20477,Santiago Minas,MX20477,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20478,20478,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20478,Santiago Nacaltepec,MX20478,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20479,20479,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20479,Santiago Nejapilla,MX20479,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20480,20480,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20480,Santiago Nundiche,MX20480,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20481,20481,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20481,Santiago Nuyoó,MX20481,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20482,20482,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20482,Santiago Pinotepa Nacional,MX20482,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20483,20483,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20483,Santiago Suchilquitongo,MX20483,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20484,20484,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20484,Santiago Tamazola,MX20484,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20485,20485,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20485,Santiago Tapextla,MX20485,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20486,20486,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20486,Villa Tejúpam de la Unión,MX20486,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20487,20487,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20487,Santiago Tenango,MX20487,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20488,20488,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20488,Santiago Tepetlapa,MX20488,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20489,20489,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20489,Santiago Tetepec,MX20489,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20490,20490,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20490,Santiago Texcalcingo,MX20490,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20491,20491,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20491,Santiago Textitlán,MX20491,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20492,20492,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20492,Santiago Tilantongo,MX20492,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20493,20493,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20493,Santiago Tillo,MX20493,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20494,20494,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20494,Santiago Tlazoyaltepec,MX20494,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20495,20495,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20495,Santiago Xanica,MX20495,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20496,20496,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20496,Santiago Xiacuí,MX20496,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20497,20497,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20497,Santiago Yaitepec,MX20497,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20498,20498,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20498,Santiago Yaveo,MX20498,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20499,20499,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20499,Santiago Yolomécatl,MX20499,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20500,20500,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20500,Santiago Yosondúa,MX20500,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20501,20501,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20501,Santiago Yucuyachi,MX20501,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20502,20502,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20502,Santiago Zacatepec,MX20502,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20503,20503,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20503,Santiago Zoochila,MX20503,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20504,20504,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20504,Nuevo Zoquiápam,MX20504,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20505,20505,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20505,Santo Domingo Ingenio,MX20505,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20506,20506,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20506,Santo Domingo Albarradas,MX20506,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20507,20507,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20507,Santo Domingo Armenta,MX20507,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20508,20508,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20508,Santo Domingo Chihuitán,MX20508,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20509,20509,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20509,Santo Domingo de Morelos,MX20509,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20510,20510,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20510,Santo Domingo Ixcatlán,MX20510,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20511,20511,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20511,Santo Domingo Nuxaá,MX20511,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20512,20512,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20512,Santo Domingo Ozolotepec,MX20512,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20513,20513,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20513,Santo Domingo Petapa,MX20513,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20514,20514,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20514,Santo Domingo Roayaga,MX20514,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20515,20515,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20515,Santo Domingo Tehuantepec,MX20515,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20516,20516,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20516,Santo Domingo Teojomulco,MX20516,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
1603:45:16:484:2:20517,20517,1603:45:16:484:0,1603:45:16:484:1:20,1603:45:16:484:2:20517,Santo Domingo Tepuxtepec,MX20517,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
