qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:566:2:14011,14011,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14011,Nkanu East,NG014011,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14012,14012,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14012,Nkanu West,NG014012,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14013,14013,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14013,Nsukka,NG014013,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14014,14014,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14014,Oji-River,NG014014,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14015,14015,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14015,Udenu,NG014015,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14016,14016,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14016,Udi,NG014016,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14017,14017,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14017,Uzo-Uwani,NG014017,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15001,15001,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15001,Abaji,NG015001,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15002,15002,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15002,Abuja Municipal,NG015002,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15003,15003,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15003,Bwari,NG015003,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15004,15004,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15004,Gwagwalada,NG015004,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15005,15005,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15005,Kuje,NG015005,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15006,15006,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15006,Kwali,NG015006,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16001,16001,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16001,Akko,NG016001,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16002,16002,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16002,Balanga,NG016002,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16003,16003,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16003,Billiri,NG016003,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16004,16004,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16004,Dukku,NG016004,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16005,16005,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16005,Funakaye,NG016005,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16006,16006,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16006,Gombe,NG016006,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16007,16007,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16007,Kaltungo,NG016007,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16008,16008,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16008,Kwami,NG016008,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16009,16009,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16009,Nafada,NG016009,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16010,16010,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16010,Shomgom,NG016010,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16011,16011,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16011,Yamaltu/Deba,NG016011,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17001,17001,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17001,Aboh-Mbaise,NG017001,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17002,17002,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17002,Ahiazu-Mbaise,NG017002,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17003,17003,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17003,Ehime-Mbano,NG017003,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17004,17004,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17004,Ezinihitte,NG017004,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17005,17005,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17005,Ideato North,NG017005,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17006,17006,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17006,Ideato South,NG017006,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17007,17007,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17007,Ihitte/Uboma,NG017007,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17008,17008,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17008,Ikeduru,NG017008,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17009,17009,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17009,Isiala Mbano,NG017009,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17010,17010,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17010,Isu,NG017010,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17011,17011,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17011,Mbaitoli,NG017011,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17012,17012,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17012,Ngor-Okpala,NG017012,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17013,17013,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17013,Njaba,NG017013,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17014,17014,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17014,Nkwerre,NG017014,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17015,17015,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17015,Nwangele,NG017015,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17016,17016,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17016,Obowo,NG017016,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17017,17017,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17017,Oguta,NG017017,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17018,17018,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17018,Ohaji/Egbema,NG017018,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17019,17019,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17019,Okigwe,NG017019,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17020,17020,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17020,Orlu,NG017020,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17021,17021,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17021,Orsu,NG017021,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17022,17022,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17022,Oru East,NG017022,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17023,17023,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17023,Oru West,NG017023,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17024,17024,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17024,Owerri North,NG017024,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17025,17025,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17025,Owerri West,NG017025,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17026,17026,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17026,Owerri-Municipal,NG017026,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17027,17027,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17027,Unuimo,NG017027,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18001,18001,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18001,Auyo,NG018001,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18002,18002,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18002,Babura,NG018002,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18003,18003,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18003,Biriniwa,NG018003,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18004,18004,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18004,Birni Kudu,NG018004,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18005,18005,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18005,Buji,NG018005,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18006,18006,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18006,Dutse,NG018006,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18007,18007,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18007,Gagarawa,NG018007,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18008,18008,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18008,Garki,NG018008,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18009,18009,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18009,Gumel,NG018009,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18010,18010,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18010,Guri,NG018010,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18011,18011,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18011,Gwaram,NG018011,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18012,18012,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18012,Gwiwa,NG018012,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18013,18013,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18013,Hadejia,NG018013,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18014,18014,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18014,Jahun,NG018014,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18015,18015,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18015,Kafin Hausa,NG018015,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18016,18016,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18016,Kaugama,NG018016,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18017,18017,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18017,Kazaure,NG018017,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18018,18018,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18018,Kiri Kasamma,NG018018,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18019,18019,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18019,Kiyawa,NG018019,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18020,18020,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18020,Maigatari,NG018020,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18021,18021,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18021,Malam Madori,NG018021,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18022,18022,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18022,Miga,NG018022,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18023,18023,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18023,Ringim,NG018023,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18024,18024,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18024,Roni,NG018024,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18025,18025,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18025,Sule-Tankarkar,NG018025,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18026,18026,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18026,Taura,NG018026,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18027,18027,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18027,Yankwashi,NG018027,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19001,19001,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19001,Birnin-Gwari,NG019001,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19002,19002,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19002,Chikun,NG019002,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19003,19003,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19003,Giwa,NG019003,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19004,19004,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19004,Igabi,NG019004,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19005,19005,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19005,Ikara,NG019005,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19006,19006,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19006,Jaba,NG019006,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19007,19007,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19007,Jema'a,NG019007,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19008,19008,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19008,Kachia,NG019008,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19009,19009,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19009,Kaduna North,NG019009,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19010,19010,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19010,Kaduna South,NG019010,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19011,19011,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19011,Kagarko,NG019011,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19012,19012,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19012,Kajuru,NG019012,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19013,19013,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19013,Kaura,NG019013,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19014,19014,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19014,Kauru,NG019014,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19015,19015,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19015,Kubau,NG019015,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19016,19016,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19016,Kudan,NG019016,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19017,19017,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19017,Lere,NG019017,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19018,19018,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19018,Markafi,NG019018,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19019,19019,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19019,Sabon-Gari,NG019019,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19020,19020,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19020,Sanga,NG019020,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19021,19021,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19021,Soba,NG019021,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19022,19022,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19022,Zango-Kataf,NG019022,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19023,19023,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19023,Zaria,NG019023,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20001,20001,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20001,Ajingi,NG020001,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20002,20002,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20002,Albasu,NG020002,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20003,20003,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20003,Bagwai,NG020003,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20004,20004,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20004,Bebeji,NG020004,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20005,20005,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20005,Bichi,NG020005,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20006,20006,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20006,Bunkure,NG020006,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20007,20007,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20007,Dala,NG020007,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20008,20008,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20008,Dambatta,NG020008,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20009,20009,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20009,Dawakin Kudu,NG020009,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20010,20010,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20010,Dawakin Tofa,NG020010,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20011,20011,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20011,Doguwa,NG020011,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20012,20012,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20012,Fagge,NG020012,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20013,20013,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20013,Gabasawa,NG020013,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20014,20014,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20014,Garko,NG020014,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20015,20015,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20015,Garum Mallam,NG020015,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20016,20016,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20016,Gaya,NG020016,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20017,20017,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20017,Gezawa,NG020017,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20018,20018,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20018,Gwale,NG020018,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20019,20019,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20019,Gwarzo,NG020019,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20020,20020,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20020,Kabo,NG020020,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20021,20021,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20021,Kano Municipal,NG020021,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20022,20022,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20022,Karaye,NG020022,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20023,20023,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20023,Kibiya,NG020023,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20024,20024,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20024,Kiru,NG020024,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20025,20025,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20025,Kumbotso,NG020025,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20026,20026,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20026,Kunchi,NG020026,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20027,20027,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20027,Kura,NG020027,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20028,20028,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20028,Madobi,NG020028,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20029,20029,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20029,Makoda,NG020029,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20030,20030,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20030,Minjibir,NG020030,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20031,20031,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20031,Nasarawa,NG020031,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20032,20032,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20032,Rano,NG020032,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20033,20033,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20033,Rimin Gado,NG020033,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20034,20034,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20034,Rogo,NG020034,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20035,20035,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20035,Shanono,NG020035,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20036,20036,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20036,Sumaila,NG020036,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
