wd,wmCode,iso6391,iso6392,iso6393,iso6396,native,label
http://www.wikidata.org/entity/Q33060,bla,,bla,,,,Blackfoot
http://www.wikidata.org/entity/Q33243,bm,,bam,,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q33243,bm,,,bam,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q33243,bm,bm,,,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q33243,bm,bm,,,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q33243,bm,,,bam,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q33243,bm,,bam,,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q33243,bm,,bam,,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q33243,bm,bm,,,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q33243,bm,,,bam,,Bamanankan,Bambara
http://www.wikidata.org/entity/Q9610,bn,,ben,,,বাংলা,Bengali
http://www.wikidata.org/entity/Q9610,bn,bn,,,,বাংলা,Bengali
http://www.wikidata.org/entity/Q9610,bn,,,ben,,বাংলা,Bengali
http://www.wikidata.org/entity/Q9610,bn,,ben,,,বাংলা,Bengali
http://www.wikidata.org/entity/Q9610,bn,bn,,,,বাংলা,Bengali
http://www.wikidata.org/entity/Q9610,bn,,,ben,,বাংলা,Bengali
http://www.wikidata.org/entity/Q56505,bnn,,,bnn,,Bunun,Bunun
http://www.wikidata.org/entity/Q56505,bnn,,,bnn,,Bunun,Bunun
http://www.wikidata.org/entity/Q34271,bo,,bod,,,ལྷ་སའི་སྐད,Tibetan
http://www.wikidata.org/entity/Q34271,bo,,tib,,,ལྷ་སའི་སྐད,Tibetan
http://www.wikidata.org/entity/Q34271,bo,,,bod,,ལྷ་སའི་སྐད,Tibetan
http://www.wikidata.org/entity/Q34271,bo,bo,,,,ལྷ་སའི་སྐད,Tibetan
http://www.wikidata.org/entity/Q34271,bo,,bod,,,ལྷ་སའི་སྐད,Tibetan
http://www.wikidata.org/entity/Q34271,bo,,tib,,,ལྷ་སའི་སྐད,Tibetan
http://www.wikidata.org/entity/Q34271,bo,bo,,,,ལྷ་སའི་སྐད,Tibetan
http://www.wikidata.org/entity/Q34271,bo,,,bod,,ལྷ་སའི་སྐད,Tibetan
http://www.wikidata.org/entity/Q37059,bpy,,,bpy,,বিষ্ণুপ্রিয়া মণিপুরী,Bishnupriya Manipuri
http://www.wikidata.org/entity/Q37059,bpy,,,bpy,,ইমার ঠার,Bishnupriya Manipuri
http://www.wikidata.org/entity/Q37059,bpy,,,bpy,,বিষ্ণুপ্রিয়া মণিপুরী,Bishnupriya Manipuri
http://www.wikidata.org/entity/Q37059,bpy,,,bpy,,ইমার ঠার,Bishnupriya Manipuri
http://www.wikidata.org/entity/Q37059,bpy,,,bpy,,বিষ্ণুপ্রিয়া মণিপুরী,Bishnupriya Manipuri
http://www.wikidata.org/entity/Q37059,bpy,,,bpy,,ইমার ঠার,Bishnupriya Manipuri
http://www.wikidata.org/entity/Q257829,bqi,,,bqi,,زون بَختیاری,Bakhtiari
http://www.wikidata.org/entity/Q257829,bqi,,,bqi,,بختیاری (Bakhtiâri),Bakhtiari
http://www.wikidata.org/entity/Q12107,br,,,bre,,Brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,,,bre,,brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,br,,,,Brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,br,,,,brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,,bre,,,Brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,,bre,,,brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,br,,,,Brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,br,,,,brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,,,bre,,Brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,,bre,,,Brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,,,bre,,brezhoneg,Breton
http://www.wikidata.org/entity/Q12107,br,,bre,,,brezhoneg,Breton
http://www.wikidata.org/entity/Q33202,brh,,,brh,,براہوئی (brāhūʾī),Brahui
http://www.wikidata.org/entity/Q33202,brh,,,brh,,براہوئی (brāhūʾī),Brahui
http://www.wikidata.org/entity/Q33223,brx,,,brx,,बोडो भाषा (boḍo bʰāṣā),Bodo
http://www.wikidata.org/entity/Q33223,brx,,,brx,,बोडो (boḍo),Bodo
http://www.wikidata.org/entity/Q33223,brx,,,brx,,बोडो भाषा (boḍo bʰāṣā),Bodo
http://www.wikidata.org/entity/Q33223,brx,,,brx,,बोडो (boḍo),Bodo
http://www.wikidata.org/entity/Q9303,bs,bs,,,,Bosanski jezik,Bosnian
http://www.wikidata.org/entity/Q9303,bs,,,bos,,Bosanski jezik,Bosnian
http://www.wikidata.org/entity/Q9303,bs,,bos,,,Bosanski jezik,Bosnian
http://www.wikidata.org/entity/Q9303,bs,bs,,,,Bosanski jezik,Bosnian
http://www.wikidata.org/entity/Q9303,bs,,,bos,,Bosanski jezik,Bosnian
http://www.wikidata.org/entity/Q9303,bs,,bos,,,Bosanski jezik,Bosnian
http://www.wikidata.org/entity/Q216286,bsk,,,bsk,,,Burushaski
http://www.wikidata.org/entity/Q216286,bsk,,,bsk,,,Burushaski
http://www.wikidata.org/entity/Q216286,bsk,,,bsk,,,Burushaski
http://www.wikidata.org/entity/Q34806,bss,,,bss,,,Kose
http://www.wikidata.org/entity/Q34806,bss,,,bss,,,Kose
http://www.wikidata.org/entity/Q2891049,btm,,,btm,,,Mandailing
http://www.wikidata.org/entity/Q2891049,btm,,,btm,,,Mandailing
http://www.wikidata.org/entity/Q12633026,bto,,,bto,,,Rinconada Bikol
http://www.wikidata.org/entity/Q12633026,bto,,,bto,,,Rinconada Bikol
http://www.wikidata.org/entity/Q33190,bug,,bug,,,ᨅᨗᨌᨑ ᨕᨘᨁᨗ,Buginese
http://www.wikidata.org/entity/Q33190,bug,,bug,,,Basa Ugi,Buginese
http://www.wikidata.org/entity/Q33190,bug,,,bug,,ᨅᨗᨌᨑ ᨕᨘᨁᨗ,Buginese
http://www.wikidata.org/entity/Q33190,bug,,,bug,,Basa Ugi,Buginese
http://www.wikidata.org/entity/Q33190,bug,,,bug,,ᨅᨗᨌᨑ ᨕᨘᨁᨗ,Buginese
http://www.wikidata.org/entity/Q33190,bug,,bug,,,ᨅᨗᨌᨑ ᨕᨘᨁᨗ,Buginese
http://www.wikidata.org/entity/Q33190,bug,,,bug,,Basa Ugi,Buginese
http://www.wikidata.org/entity/Q33190,bug,,bug,,,Basa Ugi,Buginese
http://www.wikidata.org/entity/Q33120,bxr,,bua,,,Буряад хэлэн,Buryat
http://www.wikidata.org/entity/Q33120,bxr,,,bua,,Буряад хэлэн,Buryat
http://www.wikidata.org/entity/Q33120,bxr,,,bua,,Буряад хэлэн,Buryat
http://www.wikidata.org/entity/Q33120,bxr,,bua,,,Буряад хэлэн,Buryat
http://www.wikidata.org/entity/Q33120,bxr,,,bua,,Буряад хэлэн,Buryat
http://www.wikidata.org/entity/Q33120,bxr,,bua,,,Буряад хэлэн,Buryat
http://www.wikidata.org/entity/Q16116629,bxr,,,bxr,,,Russia Buriat
http://www.wikidata.org/entity/Q16116629,bxr,,,bxr,,,Russia Buriat
http://www.wikidata.org/entity/Q716647,byq,,,byq,,,Basay
http://www.wikidata.org/entity/Q716647,byq,,,byq,,,Basay
http://www.wikidata.org/entity/Q716647,byq,,,byq,,,Basay
http://www.wikidata.org/entity/Q716615,bzg,,,bzg,,,Babuza
http://www.wikidata.org/entity/Q716615,bzg,,,bzg,,,Babuza
http://www.wikidata.org/entity/Q716615,bzg,,,bzg,,,Babuza
http://www.wikidata.org/entity/Q716615,bzg,,,bzg,,,Babuza
http://www.wikidata.org/entity/Q3436689,bzs,,,bzs,,,Brazilian Sign Language
http://www.wikidata.org/entity/Q3436689,bzs,,,bzs,,,Brazilian Sign Language
http://www.wikidata.org/entity/Q3436689,bzs,,,bzs,,,Brazilian Sign Language
http://www.wikidata.org/entity/Q7026,ca,ca,,,,català,Catalan
http://www.wikidata.org/entity/Q7026,ca,,,,iren,català,Catalan
http://www.wikidata.org/entity/Q7026,ca,,,cat,,català,Catalan
http://www.wikidata.org/entity/Q7026,ca,,cat,,,català,Catalan
http://www.wikidata.org/entity/Q7026,ca,ca,,,,català,Catalan
http://www.wikidata.org/entity/Q7026,ca,,,,iren,català,Catalan
http://www.wikidata.org/entity/Q7026,ca,,,cat,,català,Catalan
http://www.wikidata.org/entity/Q7026,ca,,cat,,,català,Catalan
http://www.wikidata.org/entity/Q35115,cak,,,cak,,,Kaqchikel
http://www.wikidata.org/entity/Q35115,cak,,,cak,,,Kaqchikel
http://www.wikidata.org/entity/Q28427,cal,,,cal,,Refaluwasch,Carolinian
http://www.wikidata.org/entity/Q28427,cal,,,cal,,Refaluwasch,Carolinian
http://www.wikidata.org/entity/Q33281,cbk-zam,,,cbk,,Chavacano,Chavacano
http://www.wikidata.org/entity/Q33281,cbk-zam,,,cbk,,Chabacano,Chavacano
http://www.wikidata.org/entity/Q33281,cbk-zam,,,cbk,,Chavacano,Chavacano
http://www.wikidata.org/entity/Q33281,cbk-zam,,,cbk,,Chabacano,Chavacano
http://www.wikidata.org/entity/Q33281,cbk-zam,,,cbk,,Chavacano,Chavacano
http://www.wikidata.org/entity/Q33281,cbk-zam,,,cbk,,Chabacano,Chavacano
http://www.wikidata.org/entity/Q32952,ccp,,,ccp,,Changmha Bhach,Chakma
http://www.wikidata.org/entity/Q32952,ccp,,,ccp,,𑄌𑄋𑄴𑄟𑄳𑄦 𑄞𑄌𑄴,Chakma
http://www.wikidata.org/entity/Q32952,ccp,,,ccp,,Changmha Bhach,Chakma
http://www.wikidata.org/entity/Q32952,ccp,,,ccp,,𑄌𑄋𑄴𑄟𑄳𑄦 𑄞𑄌𑄴,Chakma
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,闽东话,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,閩東語,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,閩東話,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,平話,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,Mìng-dĕ̤ng-uâ,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,Mìng-dĕ̤ng-ngṳ̄,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,Bàng-uâ,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,闽东话,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,閩東語,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,閩東話,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,平話,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,Mìng-dĕ̤ng-uâ,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,Mìng-dĕ̤ng-ngṳ̄,Min Dong
http://www.wikidata.org/entity/Q36455,cdo,,,cdo,,Bàng-uâ,Min Dong
http://www.wikidata.org/entity/Q33350,ce,ce,,,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,ce,,,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33350,ce,,che,,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,,che,,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33350,ce,,,che,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,,,che,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33350,ce,ce,,,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,ce,,,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33350,ce,,,che,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,,che,,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,,,che,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33350,ce,,che,,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33350,ce,,,che,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,,che,,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,ce,,,,Нохчийн мотт,Chechen
http://www.wikidata.org/entity/Q33350,ce,,,che,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33350,ce,,che,,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33350,ce,ce,,,,Noxçiyn mott,Chechen
http://www.wikidata.org/entity/Q33239,ceb,,ceb,,,Sinugboanon,Cebuano
http://www.wikidata.org/entity/Q33239,ceb,,ceb,,,Binisaya,Cebuano
http://www.wikidata.org/entity/Q33239,ceb,,,ceb,,Sinugboanon,Cebuano
http://www.wikidata.org/entity/Q33239,ceb,,,ceb,,Binisaya,Cebuano
http://www.wikidata.org/entity/Q33239,ceb,,,ceb,,Sinugboanon,Cebuano
http://www.wikidata.org/entity/Q33239,ceb,,ceb,,,Sinugboanon,Cebuano
http://www.wikidata.org/entity/Q33239,ceb,,,ceb,,Binisaya,Cebuano
http://www.wikidata.org/entity/Q33239,ceb,,ceb,,,Binisaya,Cebuano
http://www.wikidata.org/entity/Q33262,ch,ch,,,,Chamorru,Chamorro
http://www.wikidata.org/entity/Q33262,ch,ch,,,,Chamorro,Chamorro
http://www.wikidata.org/entity/Q33262,ch,,cha,,,Chamorru,Chamorro
http://www.wikidata.org/entity/Q33262,ch,,cha,,,Chamorro,Chamorro
http://www.wikidata.org/entity/Q33262,ch,,,cha,,Chamorru,Chamorro
http://www.wikidata.org/entity/Q33262,ch,,,cha,,Chamorro,Chamorro
http://www.wikidata.org/entity/Q33262,ch,ch,,,,Chamorru,Chamorro
http://www.wikidata.org/entity/Q33262,ch,ch,,,,Chamorro,Chamorro
http://www.wikidata.org/entity/Q33262,ch,,,cha,,Chamorru,Chamorro
http://www.wikidata.org/entity/Q33262,ch,,cha,,,Chamorru,Chamorro
http://www.wikidata.org/entity/Q33262,ch,,,cha,,Chamorro,Chamorro
http://www.wikidata.org/entity/Q33262,ch,,cha,,,Chamorro,Chamorro
http://www.wikidata.org/entity/Q35173,chn,,chn,,,Chinuk Wawa,Chinook Jargon
http://www.wikidata.org/entity/Q35173,chn,,,chn,,Chinuk Wawa,Chinook Jargon
http://www.wikidata.org/entity/Q35173,chn,,chn,,,Chinuk Wawa,Chinook Jargon
http://www.wikidata.org/entity/Q35173,chn,,,chn,,Chinuk Wawa,Chinook Jargon
http://www.wikidata.org/entity/Q35173,chn,,chn,,,Chinuk Wawa,Chinook Jargon
http://www.wikidata.org/entity/Q35173,chn,,,chn,,Chinuk Wawa,Chinook Jargon
http://www.wikidata.org/entity/Q32979,cho,,cho,,,"Chahta, Chahta Anumpa",Choctaw
http://www.wikidata.org/entity/Q32979,cho,,cho,,,Chahta Anumpa,Choctaw
http://www.wikidata.org/entity/Q32979,cho,,,cho,,"Chahta, Chahta Anumpa",Choctaw
http://www.wikidata.org/entity/Q32979,cho,,,cho,,Chahta Anumpa,Choctaw
http://www.wikidata.org/entity/Q32979,cho,,,cho,,"Chahta, Chahta Anumpa",Choctaw
http://www.wikidata.org/entity/Q32979,cho,,,cho,,Chahta Anumpa,Choctaw
http://www.wikidata.org/entity/Q32979,cho,,cho,,,"Chahta, Chahta Anumpa",Choctaw
http://www.wikidata.org/entity/Q32979,cho,,cho,,,Chahta Anumpa,Choctaw
http://www.wikidata.org/entity/Q33388,chr,,,chr,,ᏣᎳᎩ ᎧᏬᏂᎯᏍᏗ,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,chr,,,ᏣᎳᎩ ᎧᏬᏂᎯᏍᏗ,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,,chr,,Tsalagi,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,chr,,,Tsalagi,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,,chr,,ᏣᎳᎩ ᎧᏬᏂᎯᏍᏗ,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,chr,,,ᏣᎳᎩ ᎧᏬᏂᎯᏍᏗ,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,,chr,,Tsalagi,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,chr,,,Tsalagi,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,,chr,,ᏣᎳᎩ ᎧᏬᏂᎯᏍᏗ,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,chr,,,ᏣᎳᎩ ᎧᏬᏂᎯᏍᏗ,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,,chr,,ᏣᎳᎩ ᎧᏬᏂᎯᏍᏗ,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,chr,,,ᏣᎳᎩ ᎧᏬᏂᎯᏍᏗ,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,,chr,,Tsalagi,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,chr,,,Tsalagi,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,,chr,,Tsalagi,Cherokee
http://www.wikidata.org/entity/Q33388,chr,,chr,,,Tsalagi,Cherokee
http://www.wikidata.org/entity/Q33265,chy,,chy,,,Tsêhesenêstsestôtse,Cheyenne
http://www.wikidata.org/entity/Q33265,chy,,,chy,,Tsêhesenêstsestôtse,Cheyenne
http://www.wikidata.org/entity/Q33265,chy,,,chy,,Tsêhesenêstsestôtse,Cheyenne
http://www.wikidata.org/entity/Q33265,chy,,chy,,,Tsêhesenêstsestôtse,Cheyenne
http://www.wikidata.org/entity/Q36811,ckb,,,ckb,,کوردیی ناوەندی,Sorani
http://www.wikidata.org/entity/Q36811,ckb,,,ckb,,سۆرانی,Sorani
http://www.wikidata.org/entity/Q36811,ckb,,,ckb,,کوردی,Sorani
http://www.wikidata.org/entity/Q36811,ckb,,,ckb,,کوردیی ناوەندی,Sorani
http://www.wikidata.org/entity/Q36811,ckb,,,ckb,,سۆرانی,Sorani
http://www.wikidata.org/entity/Q36811,ckb,,,ckb,,کوردی,Sorani
http://www.wikidata.org/entity/Q33170,ckt,,,ckt,,Ԓыгъоравэтԓьэн йиԓыйиԓ,Chukchi
http://www.wikidata.org/entity/Q33170,ckt,,,ckt,,Ԓыгъоравэтԓьэн йиԓыйиԓ,Chukchi
http://www.wikidata.org/entity/Q716627,ckv,,,ckv,,,Kavalan
http://www.wikidata.org/entity/Q716627,ckv,,,ckv,,,Kavalan
http://www.wikidata.org/entity/Q28535,clc,,,clc,,Tŝinlhqut’in,Chilcotin
http://www.wikidata.org/entity/Q28535,clc,,,clc,,Tŝinlhqut’in,Chilcotin
http://www.wikidata.org/entity/Q3250286,cnh,,,cnh,,,Hakha-Chin
http://www.wikidata.org/entity/Q3250286,cnh,,,cnh,,,Hakha-Chin
http://www.wikidata.org/entity/Q8821,cnr,,,cnr,,crnogorski,Montenegrin
http://www.wikidata.org/entity/Q8821,cnr,,cnr,,,crnogorski,Montenegrin
http://www.wikidata.org/entity/Q8821,cnr,,,cnr,,crnogorski,Montenegrin
http://www.wikidata.org/entity/Q8821,cnr,,cnr,,,crnogorski,Montenegrin
http://www.wikidata.org/entity/Q33111,co,,cos,,,Lingua corsa,Corsican
http://www.wikidata.org/entity/Q33111,co,,,cos,,Lingua corsa,Corsican
http://www.wikidata.org/entity/Q33111,co,,cos,,,Corsu,Corsican
http://www.wikidata.org/entity/Q33111,co,,,cos,,Corsu,Corsican
http://www.wikidata.org/entity/Q33111,co,co,,,,Lingua corsa,Corsican
http://www.wikidata.org/entity/Q33111,co,co,,,,Corsu,Corsican
http://www.wikidata.org/entity/Q33111,co,,cos,,,Lingua corsa,Corsican
http://www.wikidata.org/entity/Q33111,co,,,cos,,Lingua corsa,Corsican
http://www.wikidata.org/entity/Q33111,co,,cos,,,Corsu,Corsican
http://www.wikidata.org/entity/Q33111,co,,,cos,,Corsu,Corsican
http://www.wikidata.org/entity/Q33111,co,co,,,,Lingua corsa,Corsican
http://www.wikidata.org/entity/Q33111,co,co,,,,Corsu,Corsican
http://www.wikidata.org/entity/Q36155,cop,,cop,,,ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,,cop,,ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,cop,,,ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,,cop,,ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,cop,,,ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,cop,,,ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,,cop,,ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,,cop,,ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,cop,,,ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,,cop,,ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,cop,,,ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,,cop,,ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,cop,,,ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,,cop,,ϯⲙⲉⲧⲣⲉⲙⲛ̀ⲭⲏⲙⲓ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,cop,,,ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ,Coptic
http://www.wikidata.org/entity/Q36155,cop,,,cop,,ⲧⲙⲛ̄ⲧⲣⲙ̄ⲛ̄ⲕⲏⲙⲉ,Coptic
http://www.wikidata.org/entity/Q2937525,cps,,,cps,,Binisayâ,Capiznon
http://www.wikidata.org/entity/Q2937525,cps,,,cps,,Kinapisenyo,Capiznon
http://www.wikidata.org/entity/Q2937525,cps,,,cps,,Kinapisano,Capiznon
http://www.wikidata.org/entity/Q2937525,cps,,,cps,,Kinapisnon,Capiznon
http://www.wikidata.org/entity/Q2937525,cps,,,cps,,Binisayâ,Capiznon
http://www.wikidata.org/entity/Q2937525,cps,,,cps,,Kinapisenyo,Capiznon
http://www.wikidata.org/entity/Q2937525,cps,,,cps,,Kinapisano,Capiznon
http://www.wikidata.org/entity/Q2937525,cps,,,cps,,Kinapisnon,Capiznon
http://www.wikidata.org/entity/Q56583,cpx,,,cpx,,,Pu-Xian Min
http://www.wikidata.org/entity/Q56583,cpx,,,cpx,,,Pu-Xian Min
http://www.wikidata.org/entity/Q33390,cr,,cre,,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33390,cr,,,cre,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33390,cr,cr,,,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33390,cr,,cre,,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33390,cr,,,cre,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33390,cr,cr,,,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33390,cr,,cre,,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33390,cr,,,cre,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33390,cr,cr,,,,ᐃᔨᔨᐤ ᐊᔨᒧᐎᓐ',Cree
http://www.wikidata.org/entity/Q33357,crh,,crh,,,Qırımtatar tili,Crimean Tatar
http://www.wikidata.org/entity/Q33357,crh,,,crh,,Qırımtatar tili,Crimean Tatar
