qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:360:2:3523,3523,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3523,Tuban,ID3523,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3524,3524,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3524,Lamongan,ID3524,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3525,3525,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3525,Gresik,ID3525,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3526,3526,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3526,Bangkalan,ID3526,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3527,3527,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3527,Sampang,ID3527,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3528,3528,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3528,Pamekasan,ID3528,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3529,3529,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3529,Sumenep,ID3529,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3571,3571,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3571,Kota Kediri,ID3571,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3572,3572,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3572,Kota Blitar,ID3572,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3573,3573,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3573,Kota Malang,ID3573,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3574,3574,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3574,Kota Probolinggo,ID3574,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3575,3575,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3575,Kota Pasuruan,ID3575,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3576,3576,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3576,Kota Mojokerto,ID3576,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3577,3577,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3577,Kota Madiun,ID3577,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3578,3578,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3578,Kota Surabaya,ID3578,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3579,3579,1603:45:16:360:0,1603:45:16:360:1:35,1603:45:16:360:2:3579,Kota Batu,ID3579,Jawa Timur,ID35,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3601,3601,1603:45:16:360:0,1603:45:16:360:1:36,1603:45:16:360:2:3601,Pandeglang,ID3601,Banten,ID36,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3602,3602,1603:45:16:360:0,1603:45:16:360:1:36,1603:45:16:360:2:3602,Lebak,ID3602,Banten,ID36,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3603,3603,1603:45:16:360:0,1603:45:16:360:1:36,1603:45:16:360:2:3603,Tangerang,ID3603,Banten,ID36,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3604,3604,1603:45:16:360:0,1603:45:16:360:1:36,1603:45:16:360:2:3604,Serang,ID3604,Banten,ID36,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3671,3671,1603:45:16:360:0,1603:45:16:360:1:36,1603:45:16:360:2:3671,Kota Tangerang,ID3671,Banten,ID36,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3672,3672,1603:45:16:360:0,1603:45:16:360:1:36,1603:45:16:360:2:3672,Kota Cilegon,ID3672,Banten,ID36,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3673,3673,1603:45:16:360:0,1603:45:16:360:1:36,1603:45:16:360:2:3673,Kota Serang,ID3673,Banten,ID36,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:3674,3674,1603:45:16:360:0,1603:45:16:360:1:36,1603:45:16:360:2:3674,Kota Tangerang Selatan,ID3674,Banten,ID36,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5101,5101,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5101,Jembrana,ID5101,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5102,5102,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5102,Tabanan,ID5102,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5103,5103,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5103,Badung,ID5103,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5104,5104,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5104,Gianyar,ID5104,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5105,5105,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5105,Klungkung,ID5105,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5106,5106,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5106,Bangli,ID5106,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5107,5107,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5107,Karang Asem,ID5107,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5108,5108,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5108,Buleleng,ID5108,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5171,5171,1603:45:16:360:0,1603:45:16:360:1:51,1603:45:16:360:2:5171,Kota Denpasar,ID5171,Bali,ID51,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5201,5201,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5201,Lombok Barat,ID5201,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5202,5202,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5202,Lombok Tengah,ID5202,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5203,5203,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5203,Lombok Timur,ID5203,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5204,5204,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5204,Sumbawa,ID5204,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5205,5205,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5205,Dompu,ID5205,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5206,5206,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5206,Bima,ID5206,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5207,5207,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5207,Sumbawa Barat,ID5207,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5208,5208,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5208,Lombok Utara,ID5208,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5271,5271,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5271,Kota Mataram,ID5271,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5272,5272,1603:45:16:360:0,1603:45:16:360:1:52,1603:45:16:360:2:5272,Kota Bima,ID5272,Nusa Tenggara Barat,ID52,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5301,5301,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5301,Sumba Barat,ID5301,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5302,5302,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5302,Sumba Timur,ID5302,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5303,5303,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5303,Kupang,ID5303,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5304,5304,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5304,Timor Tengah Selatan,ID5304,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5305,5305,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5305,Timor Tengah Utara,ID5305,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5306,5306,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5306,Belu,ID5306,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5307,5307,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5307,Alor,ID5307,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5308,5308,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5308,Lembata,ID5308,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5309,5309,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5309,Flores Timur,ID5309,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5310,5310,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5310,Sikka,ID5310,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5311,5311,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5311,Ende,ID5311,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5312,5312,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5312,Ngada,ID5312,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5313,5313,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5313,Manggarai,ID5313,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5314,5314,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5314,Rote Ndao,ID5314,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5315,5315,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5315,Manggarai Barat,ID5315,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5316,5316,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5316,Sumba Tengah,ID5316,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5317,5317,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5317,Sumba Barat Daya,ID5317,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5318,5318,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5318,Nagekeo,ID5318,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5319,5319,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5319,Manggarai Timur,ID5319,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5320,5320,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5320,Sabu Raijua,ID5320,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5321,5321,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5321,Malaka,ID5321,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:5371,5371,1603:45:16:360:0,1603:45:16:360:1:53,1603:45:16:360:2:5371,Kota Kupang,ID5371,Nusa Tenggara Timur,ID53,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6101,6101,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6101,Sambas,ID6101,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6102,6102,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6102,Bengkayang,ID6102,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6103,6103,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6103,Landak,ID6103,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6104,6104,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6104,Mempawah,ID6104,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6105,6105,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6105,Sanggau,ID6105,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6106,6106,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6106,Ketapang,ID6106,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6107,6107,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6107,Sintang,ID6107,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6108,6108,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6108,Kapuas Hulu,ID6108,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6109,6109,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6109,Sekadau,ID6109,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6110,6110,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6110,Melawi,ID6110,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6111,6111,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6111,Kayong Utara,ID6111,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6112,6112,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6112,Kubu Raya,ID6112,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6171,6171,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6171,Kota Pontianak,ID6171,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6172,6172,1603:45:16:360:0,1603:45:16:360:1:61,1603:45:16:360:2:6172,Kota Singkawang,ID6172,Kalimantan Barat,ID61,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6201,6201,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6201,Kotawaringin Barat,ID6201,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6202,6202,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6202,Kotawaringin Timur,ID6202,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6203,6203,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6203,Kapuas,ID6203,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6204,6204,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6204,Barito Selatan,ID6204,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6205,6205,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6205,Barito Utara,ID6205,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6206,6206,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6206,Sukamara,ID6206,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6207,6207,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6207,Lamandau,ID6207,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6208,6208,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6208,Seruyan,ID6208,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6209,6209,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6209,Katingan,ID6209,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6210,6210,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6210,Pulang Pisau,ID6210,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6211,6211,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6211,Gunung Mas,ID6211,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6212,6212,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6212,Barito Timur,ID6212,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6213,6213,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6213,Murung Raya,ID6213,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6271,6271,1603:45:16:360:0,1603:45:16:360:1:62,1603:45:16:360:2:6271,Kota Palangka Raya,ID6271,Kalimantan Tengah,ID62,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6301,6301,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6301,Tanah Laut,ID6301,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6302,6302,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6302,Kota Baru,ID6302,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6303,6303,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6303,Banjar,ID6303,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6304,6304,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6304,Barito Kuala,ID6304,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6305,6305,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6305,Tapin,ID6305,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6306,6306,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6306,Hulu Sungai Selatan,ID6306,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6307,6307,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6307,Hulu Sungai Tengah,ID6307,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6308,6308,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6308,Hulu Sungai Utara,ID6308,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6309,6309,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6309,Tabalong,ID6309,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6310,6310,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6310,Tanah Bumbu,ID6310,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6311,6311,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6311,Balangan,ID6311,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6371,6371,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6371,Kota Banjarmasin,ID6371,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6372,6372,1603:45:16:360:0,1603:45:16:360:1:63,1603:45:16:360:2:6372,Kota Banjar Baru,ID6372,Kalimantan Selatan,ID63,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6401,6401,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6401,Paser,ID6401,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6402,6402,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6402,Kutai Barat,ID6402,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6403,6403,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6403,Kutai Kartanegara,ID6403,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6404,6404,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6404,Kutai Timur,ID6404,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6405,6405,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6405,Berau,ID6405,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6409,6409,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6409,Penajam Paser Utara,ID6409,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6411,6411,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6411,Mahakam Hulu,ID6411,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6471,6471,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6471,Kota Balikpapan,ID6471,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6472,6472,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6472,Kota Samarinda,ID6472,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6474,6474,1603:45:16:360:0,1603:45:16:360:1:64,1603:45:16:360:2:6474,Kota Bontang,ID6474,Kalimantan Timur,ID64,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6501,6501,1603:45:16:360:0,1603:45:16:360:1:65,1603:45:16:360:2:6501,Malinau,ID6501,Kalimantan Utara,ID65,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6502,6502,1603:45:16:360:0,1603:45:16:360:1:65,1603:45:16:360:2:6502,Bulungan,ID6502,Kalimantan Utara,ID65,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6503,6503,1603:45:16:360:0,1603:45:16:360:1:65,1603:45:16:360:2:6503,Tana Tidung,ID6503,Kalimantan Utara,ID65,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6504,6504,1603:45:16:360:0,1603:45:16:360:1:65,1603:45:16:360:2:6504,Nunukan,ID6504,Kalimantan Utara,ID65,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:6571,6571,1603:45:16:360:0,1603:45:16:360:1:65,1603:45:16:360:2:6571,Kota Tarakan,ID6571,Kalimantan Utara,ID65,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7101,7101,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7101,Bolaang Mongondow,ID7101,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7102,7102,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7102,Minahasa,ID7102,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7103,7103,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7103,Kepulauan Sangihe,ID7103,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7104,7104,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7104,Kepulauan Talaud,ID7104,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7105,7105,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7105,Minahasa Selatan,ID7105,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7106,7106,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7106,Minahasa Utara,ID7106,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:2:7107,7107,1603:45:16:360:0,1603:45:16:360:1:71,1603:45:16:360:2:7107,Bolaang Mongondow Utara,ID7107,Sulawesi Utara,ID71,Indonesia,ID,2020-04-08,2020-04-08,
